customer_id,first_name,last_name,email,segment,industry,country,acquisition_channel,created_at,is_active
CUST00534,Adam,Myers,josephmoore@example.net,Consumer,Finance,SE,Event,2024-07-01,True
CUST00535,Kaitlyn,Taylor,colton89@example.com,SMB,Healthcare,SE,Direct,2023-11-01,True
CUST00536,Autumn,Wilson,rodriguezluke@example.net,Consumer,Technology,DE,Paid Social,2023-12-12,True
CUST00537,Anne,Jenkins,jacob25@example.com,Consumer,Finance,NL,Event,2025-02-16,False
CUST00538,Victor,Mendez,tlam@example.net,Consumer,Finance,NL,Event,2025-11-03,False
CUST00539,Daniel,Myers,fordjoshua@example.net,Mid-Market,Finance,AU,Direct,2023-07-14,False
CUST00540,Kyle,Mcgrath,smithanthony@example.org,Mid-Market,Retail,AU,Paid Search,2023-06-09,False
CUST00541,Lindsey,Blair,davidskinner@example.com,SMB,Finance,SE,Direct,2024-08-04,True
CUST00542,Stephen,Lambert,johnmccann@example.com,SMB,Retail,CA,Event,2024-04-16,True
CUST00543,James,Martinez,grahampatrick@example.com,SMB,Technology,FR,Direct,2025-02-16,False
CUST00544,Catherine,Sullivan,dongreen@example.org,Mid-Market,Education,US,Webinar,2025-02-26,True
CUST00545,Brandon,Schmitt,timothy65@example.com,Mid-Market,Retail,CA,Event,2023-06-13,True
CUST00546,Stephanie,Moran,johnsonallison@example.net,Consumer,Education,SE,Paid Search,2023-05-22,True
CUST00547,Miguel,Richardson,kayla73@example.com,Mid-Market,Finance,DE,Webinar,2023-10-21,True
CUST00548,Steven,Beard,jenniferfreeman@example.com,Consumer,Technology,SE,Direct,2023-10-31,True
CUST00549,Eric,Dominguez,loribryan@example.org,Consumer,Manufacturing,NL,Direct,2023-05-30,True
CUST00550,Joe,Friedman,hawkinsbrandon@example.com,SMB,Education,UK,Organic Search,2023-06-15,True
CUST00551,Frederick,Fox,melissataylor@example.com,SMB,Healthcare,US,Direct,2023-05-07,False
CUST00552,Tyrone,Todd,marcferrell@example.com,Consumer,Finance,NL,Organic Search,2023-06-02,True
CUST00553,Dean,Jones,david94@example.com,SMB,Healthcare,FR,Email Referral,2024-01-11,True
CUST00554,Amanda,Taylor,ortizkenneth@example.com,Consumer,Education,DE,Paid Social,2025-12-09,False
CUST00555,Steven,Wright,villanuevajoshua@example.net,Consumer,Technology,CA,Email Referral,2023-11-09,False
CUST00556,Lindsey,Hanson,willieandrews@example.net,Enterprise,Technology,DE,Paid Social,2024-09-24,True
CUST00557,Chris,Rosales,ybarton@example.net,Consumer,Healthcare,SE,Paid Social,2024-02-13,True
CUST00558,Kelly,Medina,sdecker@example.org,Consumer,Education,SE,Paid Social,2024-07-06,True
CUST00559,Drew,Glass,harold53@example.net,Enterprise,Education,UK,Organic Search,2023-09-19,False
CUST00560,Jason,Henry,elizabethjones@example.net,Enterprise,Education,DE,Webinar,2024-02-20,True
CUST00561,Joseph,Wilson,colton51@example.com,Mid-Market,Manufacturing,DE,Paid Social,2023-04-19,True
CUST00562,Lisa,Henry,richard81@example.org,Consumer,Healthcare,NL,Webinar,2023-10-23,True
CUST00563,Abigail,Alexander,bradfordzachary@example.net,Consumer,Retail,US,Webinar,2024-02-07,True
CUST00564,Alex,Spencer,xlane@example.org,Mid-Market,Retail,NL,Email Referral,2025-12-10,True
CUST00565,Molly,Ward,guerrerodavid@example.com,Mid-Market,Healthcare,CA,Event,2024-12-09,True
CUST00566,Douglas,Hughes,kellyadams@example.org,Enterprise,Manufacturing,UK,Event,2025-04-20,False
CUST00567,Brian,Cruz,ywade@example.net,Mid-Market,Finance,AU,Paid Search,2026-03-18,True
CUST00568,Patrick,Aguilar,nharris@example.net,SMB,Education,SE,Direct,2024-08-24,False
CUST00569,Kari,Fisher,andersenbrenda@example.net,SMB,Manufacturing,NL,Direct,2025-05-22,True
CUST00570,Joann,Lewis,eddiesmith@example.net,Enterprise,Finance,AU,Event,2026-03-28,True
CUST00571,Veronica,Lawson,brichard@example.com,Mid-Market,Education,CA,Direct,2025-06-18,True
CUST00572,Regina,Vazquez,morganeric@example.org,Mid-Market,Finance,UK,Paid Search,2026-02-21,True
CUST00573,Karen,Williams,irussell@example.com,Mid-Market,Finance,DE,Direct,2026-01-10,True
CUST00574,Rhonda,Williams,kinglindsey@example.net,Mid-Market,Manufacturing,NL,Email Referral,2025-03-07,True
CUST00575,Daniel,Herrera,laneloretta@example.net,Mid-Market,Manufacturing,DE,Email Referral,2024-02-13,True
CUST00576,Elizabeth,Fritz,brockkelli@example.org,Mid-Market,Finance,SE,Direct,2024-07-16,True
CUST00577,Dylan,Thompson,xfreeman@example.net,SMB,Technology,SE,Paid Search,2025-05-26,True
CUST00578,Taylor,Barnes,craig47@example.net,Consumer,Manufacturing,SE,Email Referral,2023-09-16,True
CUST00579,Angel,Martinez,johnny04@example.com,Consumer,Education,SE,Email Referral,2024-05-30,True
CUST00580,Linda,Turner,andrew03@example.com,Enterprise,Healthcare,CA,Organic Search,2026-03-21,True
CUST00581,Danielle,Hess,luisnorton@example.com,SMB,Healthcare,SE,Direct,2023-07-26,True
CUST00582,Vanessa,Garza,qdunn@example.org,Consumer,Manufacturing,UK,Direct,2024-07-23,True
CUST00583,Rebecca,Ramirez,williamsmelissa@example.com,SMB,Manufacturing,US,Event,2023-06-11,True
CUST00584,Lisa,Clark,sarahrowland@example.net,Mid-Market,Retail,UK,Webinar,2024-11-27,False
CUST00585,Alicia,Wilson,patricia86@example.net,Mid-Market,Finance,US,Email Referral,2023-08-30,True
CUST00586,Austin,Singleton,nicolesmith@example.org,Enterprise,Retail,UK,Event,2024-08-18,False
CUST00587,Allen,Martinez,edwardsmith@example.org,Mid-Market,Education,AU,Event,2024-08-21,True
CUST00588,Leah,Gonzalez,ahatfield@example.org,Consumer,Healthcare,DE,Event,2023-12-28,True
CUST00589,Susan,Ho,vestes@example.org,Mid-Market,Technology,AU,Direct,2025-11-17,True
CUST00590,Melissa,Peterson,campbelljeremy@example.net,Mid-Market,Finance,CA,Paid Social,2023-12-30,True
CUST00591,Terri,Brown,brownjeffrey@example.com,Enterprise,Healthcare,NL,Organic Search,2026-02-25,False
CUST00592,Emily,Gonzales,nicholas72@example.com,Mid-Market,Education,DE,Paid Search,2023-11-29,True
CUST00593,Lisa,Spencer,jillian88@example.net,SMB,Healthcare,NL,Email Referral,2024-12-17,True
CUST00594,Amy,Douglas,mlam@example.org,SMB,Education,NL,Email Referral,2025-03-24,True
CUST00595,Stephanie,Sanchez,kathryn25@example.net,Enterprise,Retail,CA,Webinar,2025-01-08,False
CUST00596,William,Sloan,cle@example.com,SMB,Retail,SE,Paid Social,2024-02-25,True
CUST00597,Stephanie,Pugh,amandaporter@example.net,Enterprise,Education,SE,Webinar,2023-10-19,True
CUST00598,Shawn,Gill,ocardenas@example.org,SMB,Technology,NL,Paid Search,2024-09-25,False
CUST00599,Kenneth,Flores,jessica32@example.org,Mid-Market,Retail,CA,Paid Social,2024-06-07,False
CUST00600,James,Cooley,heather91@example.org,SMB,Manufacturing,DE,Direct,2023-11-28,False
CUST00601,Kimberly,Torres,caitlin65@example.net,SMB,Education,US,Organic Search,2025-03-30,True
CUST00602,Jacqueline,Phillips,stevengarza@example.net,Consumer,Technology,UK,Event,2024-06-01,True
CUST00603,Rachel,Daniels,johnsonmonica@example.com,Consumer,Technology,NL,Paid Search,2023-08-29,False
CUST00604,Nicole,Franklin,martintimothy@example.net,Mid-Market,Education,CA,Paid Search,2024-05-03,False
CUST00605,Dustin,Duncan,christopherjacobs@example.org,SMB,Technology,AU,Paid Social,2024-06-14,True
CUST00606,Christopher,Bush,omartin@example.com,Mid-Market,Technology,NL,Webinar,2024-08-19,True
CUST00607,Michelle,Smith,jacksonstephen@example.org,Mid-Market,Retail,UK,Webinar,2023-11-23,True
CUST00608,Connor,Miller,timothyallen@example.org,Mid-Market,Retail,UK,Paid Search,2025-01-26,True
CUST00609,Latasha,Mckee,simmonskatherine@example.org,Consumer,Technology,US,Webinar,2024-09-24,True
CUST00610,Charlene,Carey,alexanderlittle@example.net,Enterprise,Retail,DE,Email Referral,2025-09-05,True
CUST00611,Frederick,Larson,rosegolden@example.org,Consumer,Technology,UK,Organic Search,2025-02-26,True
CUST00612,Krista,Munoz,carlos50@example.net,SMB,Healthcare,NL,Event,2024-12-11,False
CUST00613,Heidi,Young,jonathanperez@example.org,Mid-Market,Education,DE,Organic Search,2024-08-09,True
CUST00614,Deborah,Romero,miguel02@example.org,Enterprise,Manufacturing,DE,Email Referral,2023-11-05,True
CUST00615,Philip,Smith,kristensmith@example.net,Mid-Market,Education,DE,Email Referral,2025-01-31,True
CUST00616,Brandon,Jensen,davidgraham@example.org,Consumer,Healthcare,UK,Organic Search,2025-09-05,True
CUST00617,Charles,Barker,coreyatkins@example.com,Enterprise,Manufacturing,NL,Paid Social,2025-11-16,False
CUST00618,Robert,Butler,gcross@example.net,SMB,Healthcare,FR,Paid Social,2024-04-01,True
CUST00619,Kimberly,Galvan,gellis@example.com,Mid-Market,Manufacturing,CA,Event,2024-02-12,False
CUST00620,Denise,Taylor,wbriggs@example.net,Enterprise,Education,CA,Paid Search,2024-03-23,True
CUST00621,Courtney,Hudson,charlesmichael@example.net,Mid-Market,Education,NL,Paid Social,2024-10-13,True
CUST00622,Christopher,Brown,cmoody@example.org,Mid-Market,Retail,NL,Organic Search,2023-07-22,True
CUST00623,Heather,Carroll,andersonbrian@example.com,Enterprise,Manufacturing,US,Paid Social,2026-03-30,False
CUST00624,Tammy,Elliott,taylorbrooks@example.org,Mid-Market,Retail,NL,Paid Social,2025-09-01,True
CUST00625,Catherine,Williams,robert59@example.com,Mid-Market,Retail,UK,Organic Search,2025-08-10,True
CUST00626,Robert,Bishop,kimberlybeltran@example.net,Enterprise,Finance,FR,Organic Search,2023-09-16,False
CUST00627,Pamela,Klein,williamsstephen@example.net,Consumer,Manufacturing,CA,Webinar,2026-02-08,True
CUST00628,Deborah,Stevenson,garmstrong@example.org,Consumer,Retail,NL,Organic Search,2023-09-22,True
CUST00629,Holly,Silva,ryankelley@example.org,Mid-Market,Finance,UK,Paid Social,2025-08-24,True
CUST00630,Cory,Anderson,derrick64@example.org,Mid-Market,Healthcare,AU,Email Referral,2024-02-11,True
CUST00631,Betty,Stewart,patrickcampbell@example.org,Enterprise,Finance,NL,Webinar,2024-12-01,False
CUST00632,Joshua,Madden,kreid@example.com,Mid-Market,Technology,FR,Organic Search,2024-12-14,False
CUST00633,Charles,Martinez,tkennedy@example.org,Enterprise,Retail,US,Paid Social,2024-10-05,True
CUST00634,Stephen,Huffman,joyvalencia@example.org,Mid-Market,Technology,US,Webinar,2024-02-14,True
CUST00635,Anna,Rush,xking@example.net,Enterprise,Healthcare,SE,Paid Social,2025-10-11,True
CUST00636,David,Davis,elizabethgoodwin@example.org,SMB,Healthcare,AU,Paid Search,2023-12-23,True
CUST00637,Matthew,Davis,gomezashley@example.org,SMB,Education,UK,Event,2025-01-07,False
CUST00638,Rebecca,Griffin,grahamdavid@example.org,SMB,Retail,CA,Direct,2024-07-11,True
CUST00639,James,Parker,guzmanleslie@example.net,Enterprise,Retail,SE,Direct,2023-10-07,True
CUST00640,Walter,Avila,perezjuan@example.com,Consumer,Manufacturing,DE,Paid Social,2026-02-22,True
CUST00641,Sean,Richards,jacob77@example.org,Enterprise,Manufacturing,UK,Paid Search,2025-04-08,True
CUST00642,Jennifer,Acevedo,tgardner@example.com,Enterprise,Technology,US,Paid Search,2025-12-01,True
CUST00643,Joe,Douglas,wrightstephanie@example.com,SMB,Retail,DE,Paid Search,2026-02-14,False
CUST00644,Tonya,Vazquez,jimmy14@example.org,Enterprise,Manufacturing,NL,Paid Search,2023-12-11,True
CUST00645,Monica,Smith,ellistara@example.com,Consumer,Education,AU,Paid Social,2025-03-05,False
CUST00646,Jeremy,Dominguez,kimberlysmith@example.org,SMB,Technology,US,Paid Search,2024-09-29,True
CUST00647,Stephen,White,jacksonbrittany@example.com,Enterprise,Retail,UK,Email Referral,2025-12-09,False
CUST00648,Richard,Blankenship,lharrison@example.net,SMB,Finance,UK,Direct,2023-06-11,True
CUST00649,Rhonda,Vasquez,smithjulie@example.com,SMB,Healthcare,CA,Direct,2024-10-31,True
CUST00650,Stephen,Powers,jonesregina@example.com,Mid-Market,Retail,AU,Direct,2025-07-12,False
CUST00651,Edward,Fox,kathrynramirez@example.net,Mid-Market,Education,FR,Paid Search,2026-02-08,True
CUST00652,Marc,Sullivan,taylorrenee@example.com,Consumer,Technology,FR,Direct,2025-11-18,True
CUST00653,Connor,Roberts,floressamantha@example.com,Enterprise,Finance,US,Event,2024-08-07,True
CUST00654,Kara,Campbell,dennis73@example.com,SMB,Technology,FR,Direct,2026-01-27,False
CUST00655,Julie,Carter,randyrobertson@example.com,Consumer,Retail,US,Paid Search,2023-05-18,True
CUST00656,Ian,Lee,bonnierodriguez@example.net,Enterprise,Technology,FR,Event,2025-06-08,True
CUST00657,Matthew,Salas,vjones@example.net,SMB,Retail,UK,Direct,2025-03-17,True
CUST00658,Michelle,Gillespie,mcconnellariel@example.com,Mid-Market,Education,NL,Organic Search,2023-05-19,True
CUST00659,William,Kelley,gardnergarrett@example.net,Enterprise,Retail,DE,Paid Search,2024-06-13,True
CUST00660,Timothy,Jones,gbrown@example.com,SMB,Retail,AU,Paid Social,2025-07-03,True
CUST00661,Kathryn,Stone,kerrycalderon@example.net,Mid-Market,Technology,FR,Paid Search,2024-12-30,True
CUST00662,Nancy,Holloway,hcantu@example.com,Enterprise,Healthcare,UK,Paid Search,2023-10-14,True
CUST00663,Melissa,Martin,nicholas83@example.com,SMB,Retail,UK,Direct,2023-08-08,True
CUST00664,Brian,Johnson,wdixon@example.com,Mid-Market,Retail,CA,Email Referral,2025-10-08,True
CUST00665,Scott,Rogers,proctormary@example.com,Enterprise,Technology,DE,Event,2024-03-15,True
CUST00666,Mario,Miller,jeffrey61@example.net,Enterprise,Healthcare,AU,Paid Search,2025-02-08,True
CUST00667,Daniel,Edwards,zfisher@example.com,Mid-Market,Finance,NL,Direct,2026-01-24,True
CUST00668,Benjamin,Smith,loribarnes@example.net,SMB,Finance,DE,Organic Search,2025-01-19,False
CUST00669,Vanessa,James,brownjacob@example.com,Consumer,Manufacturing,FR,Organic Search,2026-02-21,True
CUST00670,Todd,Hardin,danielmoore@example.org,Mid-Market,Technology,US,Organic Search,2023-05-09,False
CUST00671,Maureen,Vasquez,vegaangela@example.net,Mid-Market,Healthcare,FR,Event,2024-10-29,True
CUST00672,Alexander,Stuart,vstafford@example.net,Enterprise,Manufacturing,CA,Event,2024-05-07,True
CUST00673,Joshua,Carter,burkevanessa@example.com,Enterprise,Healthcare,SE,Event,2026-04-01,True
CUST00674,Brenda,Lee,wardwanda@example.net,SMB,Technology,US,Email Referral,2026-01-26,True
CUST00675,Philip,Davis,esilva@example.net,Consumer,Education,NL,Email Referral,2023-05-26,True
CUST00676,Phillip,Gutierrez,smithjohn@example.com,Consumer,Healthcare,AU,Paid Search,2026-04-01,False
CUST00677,Penny,Garner,epeck@example.com,SMB,Finance,SE,Paid Search,2025-09-15,True
CUST00678,Chris,Lyons,peter46@example.net,Mid-Market,Education,CA,Email Referral,2025-07-22,True
CUST00679,Bethany,Daniel,calhoundeanna@example.org,Consumer,Technology,UK,Paid Social,2026-01-05,True
CUST00680,Lisa,Green,riveravictoria@example.net,Consumer,Healthcare,FR,Webinar,2023-05-02,False
CUST00681,Robert,Palmer,brookesullivan@example.net,Enterprise,Retail,AU,Email Referral,2025-11-24,True
CUST00682,Raymond,Gamble,jenniferboyd@example.org,Consumer,Finance,AU,Email Referral,2024-07-07,True
CUST00683,Rebecca,Schmitt,caleb15@example.com,Enterprise,Finance,FR,Organic Search,2024-10-21,False
CUST00684,Sandra,Hebert,tmorris@example.net,SMB,Technology,SE,Direct,2023-07-30,True
CUST00685,Mallory,Walker,annavillanueva@example.net,Mid-Market,Healthcare,UK,Paid Search,2024-09-13,True
CUST00686,Brett,Kim,brandielliott@example.com,SMB,Manufacturing,US,Event,2024-11-02,False
CUST00687,Mia,Neal,jennifer46@example.com,Mid-Market,Manufacturing,NL,Paid Social,2025-07-14,False
CUST00688,William,Kim,vcrawford@example.net,Mid-Market,Healthcare,FR,Direct,2024-12-08,True
CUST00689,Timothy,Smith,ysandoval@example.net,SMB,Manufacturing,US,Webinar,2023-12-03,True
CUST00690,Richard,Wilson,laurenhamilton@example.com,Mid-Market,Manufacturing,FR,Event,2024-10-29,False
CUST00691,Kristy,White,smithjoshua@example.net,Consumer,Manufacturing,CA,Paid Search,2025-05-25,True
CUST00692,Patrick,Bailey,hickskatie@example.org,Enterprise,Technology,FR,Direct,2025-07-26,True
CUST00693,Michelle,Kennedy,andrewmartinez@example.org,Consumer,Technology,AU,Direct,2024-03-06,True
CUST00694,Jennifer,Stanton,qsmith@example.org,Mid-Market,Finance,DE,Event,2025-08-06,False
CUST00695,Christine,Steele,aaron03@example.com,SMB,Technology,US,Paid Search,2023-07-15,True
CUST00696,Colleen,Swanson,stephanie78@example.net,Mid-Market,Technology,AU,Organic Search,2025-05-26,True
CUST00697,Jason,Rocha,ylopez@example.net,Consumer,Manufacturing,UK,Paid Social,2025-12-16,True
CUST00698,Curtis,Preston,mooreamy@example.net,Mid-Market,Healthcare,NL,Event,2026-02-06,True
CUST00699,Stuart,Sanders,jacksonmisty@example.com,Consumer,Education,AU,Paid Search,2023-12-29,True
CUST00700,Katherine,Henry,briannaprice@example.com,SMB,Healthcare,DE,Email Referral,2026-03-10,True
CUST00701,Sophia,Walton,hannah99@example.com,SMB,Healthcare,DE,Webinar,2024-08-27,True
CUST00702,Elizabeth,Burch,joshua99@example.net,Consumer,Manufacturing,US,Paid Search,2025-05-27,True
CUST00703,Aaron,Taylor,jenningsstephen@example.org,Mid-Market,Education,UK,Email Referral,2023-06-17,True
CUST00704,Melissa,Shaffer,melissa77@example.com,Enterprise,Healthcare,AU,Paid Social,2025-06-27,True
CUST00705,Rodney,Travis,jrichard@example.com,Enterprise,Education,AU,Email Referral,2024-02-19,True
CUST00706,Christopher,Wilson,melanie22@example.com,Mid-Market,Healthcare,UK,Paid Social,2026-04-02,True
CUST00707,Sara,Huerta,victor70@example.com,Enterprise,Education,US,Organic Search,2023-12-22,True
CUST00708,Joyce,Bruce,sarah24@example.com,Consumer,Healthcare,NL,Email Referral,2025-03-09,False
CUST00709,Jonathan,Berry,adamsjoseph@example.com,SMB,Manufacturing,NL,Organic Search,2024-10-02,False
CUST00710,Karen,Hayes,raymondstevenson@example.com,Mid-Market,Healthcare,SE,Organic Search,2025-02-26,True
CUST00711,Christopher,Wheeler,jennygonzalez@example.org,Enterprise,Finance,US,Paid Social,2025-03-22,True
CUST00712,Bethany,Hall,thomaskayla@example.org,Enterprise,Technology,AU,Paid Search,2025-07-03,False
CUST00713,Mark,Haynes,michelle78@example.com,Mid-Market,Education,UK,Direct,2025-08-04,False
CUST00714,Ryan,Aguilar,robertslaurie@example.org,Enterprise,Finance,SE,Webinar,2024-04-24,True
CUST00715,Matthew,Fox,sara84@example.org,Mid-Market,Manufacturing,NL,Paid Search,2024-09-10,True
CUST00716,Joel,Spence,mooredonna@example.com,SMB,Healthcare,FR,Email Referral,2025-01-15,True
CUST00717,Kristine,Lopez,taylorvictoria@example.com,SMB,Education,CA,Paid Social,2024-02-05,True
CUST00718,Kirk,Wilson,campbellricardo@example.com,Enterprise,Retail,SE,Paid Search,2024-01-23,True
CUST00719,Amber,Wright,kbuck@example.org,Enterprise,Retail,UK,Paid Social,2024-07-18,False
CUST00720,Brian,Stevenson,rogersgeorge@example.org,Consumer,Healthcare,UK,Organic Search,2025-07-18,True
CUST00721,Rachel,Phillips,zsherman@example.org,SMB,Technology,SE,Event,2025-10-07,True
CUST00722,Russell,Fisher,walter15@example.org,Consumer,Retail,SE,Webinar,2024-06-22,True
CUST00723,Laura,Smith,eandrews@example.org,Consumer,Healthcare,AU,Email Referral,2023-12-19,True
CUST00724,Victoria,Gray,petersonlucas@example.org,Consumer,Technology,CA,Email Referral,2023-07-08,True
CUST00725,Dawn,Vincent,dakotajenkins@example.com,Mid-Market,Finance,US,Paid Search,2025-09-29,True
CUST00726,Megan,White,watsonjacob@example.org,Enterprise,Technology,AU,Event,2025-01-22,True
CUST00727,Jose,Watkins,riosjoseph@example.com,Mid-Market,Manufacturing,US,Event,2023-11-19,True
CUST00728,Elizabeth,Velasquez,dwallace@example.com,Consumer,Manufacturing,SE,Direct,2024-04-08,False
CUST00729,Melissa,Abbott,jennifermiller@example.com,Consumer,Finance,UK,Email Referral,2025-07-23,False
CUST00730,Lisa,Gonzalez,alexandra75@example.com,Enterprise,Manufacturing,DE,Organic Search,2026-02-08,False
CUST00731,Erin,Smith,hgutierrez@example.com,Consumer,Healthcare,DE,Paid Search,2025-05-07,False
CUST00732,Jacob,Munoz,chambersalyssa@example.net,Mid-Market,Technology,NL,Organic Search,2024-06-08,False
CUST00733,Jose,Peterson,matthew36@example.com,Consumer,Healthcare,DE,Event,2026-02-15,True
CUST00734,Cody,Flynn,scastro@example.net,SMB,Education,UK,Organic Search,2023-08-31,True
CUST00735,Thomas,Sullivan,gary60@example.com,Consumer,Manufacturing,AU,Event,2025-10-12,True
CUST00736,Angela,Russell,imann@example.net,Consumer,Technology,NL,Organic Search,2023-10-04,True
CUST00737,Keith,Allen,dcarrillo@example.net,Mid-Market,Manufacturing,UK,Organic Search,2024-07-17,True
CUST00738,Stephanie,Garza,omiller@example.com,Enterprise,Finance,AU,Email Referral,2023-08-25,True
CUST00739,Benjamin,Mayo,gregoryjacobs@example.org,Consumer,Manufacturing,SE,Organic Search,2024-09-30,True
CUST00740,James,Duffy,gtorres@example.org,Consumer,Healthcare,NL,Organic Search,2024-12-08,True
CUST00741,George,Burgess,fporter@example.com,SMB,Education,FR,Organic Search,2025-06-30,True
CUST00742,Jeffrey,Bailey,erin71@example.com,SMB,Finance,US,Paid Social,2024-01-24,False
CUST00743,Ricky,Duncan,underwoodcharles@example.net,SMB,Finance,CA,Event,2024-07-05,True
CUST00744,Daniel,David,isolomon@example.net,Enterprise,Healthcare,DE,Paid Social,2024-12-03,False
CUST00745,Ryan,Hammond,jlee@example.net,Consumer,Finance,CA,Webinar,2023-06-03,True
CUST00746,Zachary,Smith,evelyn00@example.com,Enterprise,Healthcare,SE,Paid Search,2023-12-09,False
CUST00747,Kevin,Adkins,bowersrichard@example.org,Consumer,Education,SE,Event,2024-09-25,True
CUST00748,Tamara,Herring,dianeswanson@example.com,SMB,Technology,DE,Organic Search,2025-11-04,True
CUST00749,Melanie,Ingram,nbailey@example.org,Consumer,Healthcare,US,Paid Search,2025-03-18,True
CUST00750,Dale,Richardson,jamesmiddleton@example.com,Mid-Market,Technology,FR,Organic Search,2025-05-16,True
CUST00751,Joshua,Norris,kenneth71@example.com,SMB,Education,FR,Paid Social,2024-09-27,True
CUST00752,Tony,Hart,hendrickskathleen@example.net,Consumer,Manufacturing,NL,Webinar,2025-04-16,False
CUST00753,Amy,Castillo,walkerjason@example.net,Enterprise,Healthcare,AU,Email Referral,2024-03-28,True
CUST00754,Kiara,Crawford,ycollier@example.com,Mid-Market,Retail,AU,Paid Social,2026-03-05,True
CUST00755,Debra,Figueroa,rachaelwilliams@example.com,SMB,Education,UK,Paid Social,2024-07-08,True
CUST00756,Michael,Palmer,lparker@example.org,Enterprise,Healthcare,FR,Event,2024-03-25,True
CUST00757,Diana,Kirk,hesssteven@example.org,Mid-Market,Education,FR,Paid Social,2023-04-30,True
CUST00758,Jennifer,Parker,morafelicia@example.com,Enterprise,Education,US,Email Referral,2025-05-17,False
CUST00759,Kevin,Cole,mossthomas@example.com,Mid-Market,Manufacturing,US,Paid Search,2023-05-26,True
CUST00760,Thomas,Thomas,crystalpearson@example.org,SMB,Education,CA,Email Referral,2024-09-27,False
CUST00761,Sabrina,Smith,mckeejacob@example.com,SMB,Retail,CA,Paid Search,2025-06-06,True
CUST00762,Matthew,Jordan,rossdavid@example.net,Consumer,Manufacturing,UK,Organic Search,2026-03-09,True
CUST00763,Julie,Fisher,morgancampbell@example.net,SMB,Manufacturing,CA,Paid Social,2026-02-21,True
CUST00764,Garrett,Herrera,jackmitchell@example.org,Consumer,Technology,AU,Paid Social,2026-03-01,True
CUST00765,Gary,Hood,kelleyamanda@example.com,SMB,Finance,CA,Paid Search,2023-11-02,True
CUST00766,Benjamin,Walsh,ksampson@example.net,Mid-Market,Technology,NL,Webinar,2024-04-08,True
CUST00767,Dakota,Wright,shannonblanchard@example.net,Mid-Market,Education,US,Webinar,2023-06-01,True
CUST00768,Teresa,Gilbert,patriciaperez@example.org,SMB,Finance,NL,Email Referral,2023-06-02,True
CUST00769,Peter,Reyes,debbiebowman@example.org,Enterprise,Manufacturing,FR,Paid Social,2026-01-22,True
CUST00770,Dorothy,Espinoza,ashley91@example.net,Mid-Market,Education,SE,Webinar,2024-12-27,True
CUST00771,Michael,Hicks,jeanne85@example.com,SMB,Healthcare,DE,Paid Social,2023-07-12,True
CUST00772,Jason,Lopez,mcdonaldlaurie@example.net,Mid-Market,Education,CA,Webinar,2024-08-23,False
CUST00773,Andrew,Chang,gkennedy@example.net,Mid-Market,Education,AU,Webinar,2024-06-22,True
CUST00774,Rebecca,Sims,lauren69@example.net,SMB,Healthcare,CA,Email Referral,2024-06-07,True
CUST00775,Daniel,Powell,harrisjerome@example.net,SMB,Finance,CA,Direct,2025-07-06,True
CUST00776,Cheryl,Jensen,rwilson@example.net,Enterprise,Retail,US,Event,2026-01-13,True
CUST00777,Kimberly,Lee,qnelson@example.net,Enterprise,Retail,FR,Direct,2025-11-28,True
CUST00778,Richard,Hunter,cheryl21@example.org,Consumer,Manufacturing,CA,Email Referral,2026-01-29,True
CUST00779,Abigail,Lewis,benjaminsmith@example.net,Mid-Market,Healthcare,FR,Paid Social,2023-08-26,True
CUST00780,George,Lopez,megandavidson@example.net,Consumer,Healthcare,AU,Event,2025-02-17,True
CUST00781,John,Lozano,lisa82@example.com,Enterprise,Retail,AU,Webinar,2025-03-19,False
CUST00782,Dustin,Salazar,andersonalexis@example.org,SMB,Education,US,Organic Search,2024-11-11,True
CUST00783,Brian,Tucker,patriciamerritt@example.com,Mid-Market,Healthcare,DE,Email Referral,2026-02-14,True
CUST00784,Jennifer,Delacruz,dorothysnow@example.net,Enterprise,Healthcare,NL,Webinar,2025-04-09,True
CUST00785,Daniel,Munoz,mercedessavage@example.com,Consumer,Retail,NL,Organic Search,2025-04-29,True
CUST00786,Clarence,Holmes,bartonbrian@example.com,Mid-Market,Education,AU,Organic Search,2024-10-23,False
CUST00787,Adam,Hall,kharper@example.net,Mid-Market,Technology,US,Webinar,2024-12-10,True
CUST00788,Jennifer,Willis,morenokelly@example.com,Mid-Market,Education,AU,Paid Social,2025-04-16,True
CUST00789,Debra,Howe,stephensonmarcus@example.com,Consumer,Manufacturing,CA,Paid Search,2024-04-11,True
CUST00790,Kimberly,Warren,zdavis@example.com,Enterprise,Finance,CA,Email Referral,2024-06-22,True
CUST00791,Elizabeth,Watson,davisdavid@example.org,SMB,Retail,DE,Paid Social,2025-11-16,False
CUST00792,Katherine,Proctor,latoya50@example.net,Consumer,Finance,FR,Paid Search,2023-09-04,False
CUST00793,Maxwell,Myers,hawkinsrobert@example.com,Consumer,Technology,FR,Paid Search,2025-07-06,True
CUST00794,Jane,Diaz,alexandraharris@example.org,Mid-Market,Healthcare,US,Direct,2025-10-25,True
CUST00795,Hailey,Jordan,nicholas93@example.com,Enterprise,Finance,US,Email Referral,2025-06-05,False
CUST00796,Steven,Cain,rebeccajenkins@example.net,SMB,Manufacturing,US,Direct,2025-08-17,False
CUST00797,Kristin,Davies,flee@example.org,Enterprise,Education,US,Organic Search,2025-11-13,True
